1	ORDER	FAMILY	TAXON	AUTHORITY	TYPE SPECIES	YEAR	REFERENCE	URL
2871	APODIFORMES	Trochilidae	Chaetocercus jourdanii jourdanii	(Bourcier)		1839	Rev. Zool. 2: 295	https://biodiversitylibrary.org/page/2299309
2872	APODIFORMES	Trochilidae	Tilmatura	Reichenbach	1.000	1854		
2873	APODIFORMES	Trochilidae	Tilmatura dupontii	"(Lesson, R)"		1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 100 pl. 1"	https://biodiversitylibrary.org/page/36409664
2874	APODIFORMES	Trochilidae	Doricha	Reichenbach	1.000	1854		
2875	APODIFORMES	Trochilidae	Doricha enicura	(Vieillot)		1818	Nouv. Dict. d'Hist. Nat. 23: 429	https://biodiversitylibrary.org/page/18039981
2876	APODIFORMES	Trochilidae	Doricha eliza	"(Lesson, R & Delattre)"		1839	Rev. Zool. 2: 20	https://biodiversitylibrary.org/page/2299168
2877	APODIFORMES	Trochilidae	Calothorax	"Gray, GR"	1.000	1840		
2878	APODIFORMES	Trochilidae	Calothorax lucifer	(Swainson)		1827	Philos. Mag. n.s. 1: 442	https://biodiversitylibrary.org/page/15530452
2879	APODIFORMES	Trochilidae	Calothorax pulcher	Gould		1859	Ann. Mag. Nat. Hist. (Ser. 3) 4: 97	https://biodiversitylibrary.org/page/18638012
2880	APODIFORMES	Trochilidae	Archilochus	Reichenbach	1.000	1854		
2881	APODIFORMES	Trochilidae	Archilochus alexandri	(Bourcier & Mulsant)		1846	Ann. Sci. Phys. Nat. Agric. Ind. 9: 330	https://biodiversitylibrary.org/page/45018938
2882	APODIFORMES	Trochilidae	Archilochus colubris	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 120	https://biodiversitylibrary.org/page/727025
2883	APODIFORMES	Trochilidae	Mellisuga	Brisson	1.000	1760		
2884	APODIFORMES	Trochilidae	Mellisuga minima	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2885	APODIFORMES	Trochilidae	Mellisuga minima minima	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2886	APODIFORMES	Trochilidae	Mellisuga minima vielloti	(Shaw)		1812	Gen. Zool. 8 (1): 347	https://biodiversitylibrary.org/page/46395177
2887	APODIFORMES	Trochilidae	Mellisuga helenae	(Lembeye)		1850	Av. Isla Cuba: 70 pl. 10 fig. 2	https://biodiversitylibrary.org/page/46045185
2888	APODIFORMES	Trochilidae	Nesophlox	Ridgway	1.000	1910		
2889	APODIFORMES	Trochilidae	Nesophlox evelynae	(Bourcier)		1847	Proc. Zool. Soc. London pt 15: 44	https://biodiversitylibrary.org/page/12862828
2890	APODIFORMES	Trochilidae	Nesophlox lyrura	(Gould)		1869	"Ann. Mag. Nat. Hist. (Ser. 4) 4: 111, 112"	https://biodiversitylibrary.org/page/18663050
2891	APODIFORMES	Trochilidae	Calypte	Gould	1.000	1856		
2892	APODIFORMES	Trochilidae	Calypte anna	"(Lesson, R)"		1829	"Hist. Nat. Ois.-Mouches: xxxi, 205 pl. 74"	https://biodiversitylibrary.org/page/49416226
2893	APODIFORMES	Trochilidae	Calypte costae	(Bourcier)		1839	Rev. Zool. 2: 294	https://biodiversitylibrary.org/page/2299310
2894	APODIFORMES	Trochilidae	Selasphorus	Swainson	1.000	1832		
2895	APODIFORMES	Trochilidae	Selasphorus calliope	(Gould)		1847	Proc. Zool. Soc. London (1847): 11	https://www.biodiversitylibrary.org/page/12862795
2896	APODIFORMES	Trochilidae	Selasphorus rufus	"(Gmelin, JF)"		1788	Syst. Nat. (ed. 12) 1: 497	https://biodiversitylibrary.org/page/2897097
2897	APODIFORMES	Trochilidae	Selasphorus sasin	"(Lesson, R)"		1829	"Hist. Nat. Ois.-Mouches: xxx, 190 pl. 66"	https://biodiversitylibrary.org/page/49416227
2898	APODIFORMES	Trochilidae	Selasphorus sasin sasin	"(Lesson, R)"		1829	"Hist. Nat. Ois.-Mouches: xxx, 190 pl. 66"	https://biodiversitylibrary.org/page/49416227
2899	APODIFORMES	Trochilidae	Selasphorus sasin sedentarius	Grinnell		1929	Condor 31: 226	https://sora.unm.edu/node/97581
2900	APODIFORMES	Trochilidae	Selasphorus platycercus	(Swainson)		1827	Philos. Mag. n.s. 1: 441	https://biodiversitylibrary.org/page/15530451
2901	APODIFORMES	Trochilidae	Selasphorus heloisa	"(Lesson, R & Delattre)"		1839	Rev. Zool. 2: 15	https://biodiversitylibrary.org/page/2299173
2902	APODIFORMES	Trochilidae	Selasphorus heloisa margarethae	"(Moore, RT)"		1937	Proc. Biol. Soc. Wash. 50: 98	https://biodiversitylibrary.org/page/34510359
2903	APODIFORMES	Trochilidae	Selasphorus heloisa heloisa	"(Lesson, R & Delattre)"		1839	Rev. Zool. 2: 15	https://biodiversitylibrary.org/page/2299173
2904	APODIFORMES	Trochilidae	Selasphorus ellioti	(Ridgway)		1878	"Proc. U.S. Natl. Mus. 1: 9, fig."	https://biodiversitylibrary.org/page/43651119
2905	APODIFORMES	Trochilidae	Selasphorus ellioti ellioti	(Ridgway)		1878	"Proc. U.S. Natl. Mus. 1: 9, fig."	https://biodiversitylibrary.org/page/43651119
2906	APODIFORMES	Trochilidae	Selasphorus ellioti selasphoroides	(Griscom)		1932	Proc. New Engl. Zool. Cl. 13: 58	
2907	APODIFORMES	Trochilidae	Selasphorus flammula	Salvin		1865	Proc. Zool. Soc. London (1864): 586	https://biodiversitylibrary.org/page/28500923
2908	APODIFORMES	Trochilidae	Selasphorus flammula flammula	Salvin		1865	Proc. Zool. Soc. London (1864): 586	https://biodiversitylibrary.org/page/28500923
2909	APODIFORMES	Trochilidae	Selasphorus flammula simoni	Carriker		1910	Ann. Carnegie Mus. Nat. Hist. 6: 550	https://biodiversitylibrary.org/page/39791928
2910	APODIFORMES	Trochilidae	Selasphorus flammula torridus	Salvin		1870	Proc. Zool. Soc. London (1870): 208	https://biodiversitylibrary.org/page/28555038
2911	APODIFORMES	Trochilidae	Selasphorus scintilla	(Gould)		1851	Proc. Zool. Soc. London pt 18: 162	https://biodiversitylibrary.org/page/12858872
2912	APODIFORMES	Trochilidae	Selasphorus ardens	Salvin		1870	Proc. Zool. Soc. London (1870): 209	https://biodiversitylibrary.org/page/28555039
2913	APODIFORMES	Trochilidae	Phaeoptila	Gould	1.000	1861		
2914	APODIFORMES	Trochilidae	Phaeoptila sordida	(Gould)		1859	Ann. Mag. Nat. Hist. (Ser. 3) 4: 97	https://biodiversitylibrary.org/page/18638012
2915	APODIFORMES	Trochilidae	Riccordia	Reichenbach	1.000	1854		
2916	APODIFORMES	Trochilidae	Riccordia ricordii	(Gervais)		1835	"Mag. Zool. 5 cl. 2 pl. 41, 42"	https://biodiversitylibrary.org/page/37121989
2917	APODIFORMES	Trochilidae	Riccordia bracei †	(Lawrence)		1877	Ann. N.Y. Acad. Sci. 1: 50	https://biodiversitylibrary.org/page/35448506
2918	APODIFORMES	Trochilidae	Riccordia swainsonii	"(Lesson, R)"		1829	Hist. Nat. Ois.-Mouches: xvii 1830: 197 pl. 70 70	https://biodiversitylibrary.org/page/49416240
2919	APODIFORMES	Trochilidae	Riccordia maugaeus	(Audebert & Vieillot)		1801	"Ois. Dores 1: 93 pl. 37, 38"	https://biodiversitylibrary.org/page/35131957
2920	APODIFORMES	Trochilidae	Riccordia bicolor	"(Gmelin, JF)"		1788	Syst. Nat. (ed. 13) 1: 496	https://www.biodiversitylibrary.org/page/2897096
2921	APODIFORMES	Trochilidae	Riccordia elegans †	(Gould)		1860	"Proc. Zool. Soc. London, pt 28: 307"	https://biodiversitylibrary.org/page/12866859
2922	APODIFORMES	Trochilidae	Cynanthus	Swainson	1.000	1827		
2923	APODIFORMES	Trochilidae	Cynanthus latirostris	Swainson		1827	Philos. Mag. n.s. 1: 441	https://biodiversitylibrary.org/page/15530451
2924	APODIFORMES	Trochilidae	Cynanthus latirostris magicus	"(Mulsant & Verreaux, J)"		1872	Ann. Soc. Linn. de Lyon n.s. 18: 110	https://biodiversitylibrary.org/page/54511046
2925	APODIFORMES	Trochilidae	Cynanthus latirostris propinquus	"Moore, RT"		1939	Proc. Biol. Soc. Wash. 52: 57	https://biodiversitylibrary.org/page/34606406
2926	APODIFORMES	Trochilidae	Cynanthus latirostris latirostris	Swainson		1827	Philos. Mag. n.s. 1: 441	https://biodiversitylibrary.org/page/15530451
2927	APODIFORMES	Trochilidae	Cynanthus latirostris lawrencei	(Berlepsch)		1887	Ibis (Ser. 5) 5: 292	https://biodiversitylibrary.org/page/8521791
2928	APODIFORMES	Trochilidae	Cynanthus doubledayi	(Bourcier)		1847	Proc. Zool. Soc. London pt 15: 46	https://biodiversitylibrary.org/page/12862830
2929	APODIFORMES	Trochilidae	Cynanthus auriceps	(Gould)		1852	Contrib. Orn. 5: 137	https://biodiversitylibrary.org/page/51468282
2930	APODIFORMES	Trochilidae	Cynanthus forficatus	(Ridgway)		1885	Proc. Biol. Soc. Wash. 3: 23	https://biodiversitylibrary.org/page/2344173
2931	APODIFORMES	Trochilidae	Cynanthus canivetii	"(Lesson, R)"		1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 174, 177 pl. 37, 37, 38"	https://biodiversitylibrary.org/page/36409810
2932	APODIFORMES	Trochilidae	Cynanthus canivetii canivetii	"(Lesson, R)"		1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 174, 177 pl. 37, 37, 38"	https://biodiversitylibrary.org/page/36409810
2933	APODIFORMES	Trochilidae	Cynanthus canivetii osberti	(Gould)		1860	"Proc. Zool. Soc. London, pt 28: 309"	https://biodiversitylibrary.org/page/12866861
2934	APODIFORMES	Trochilidae	Cynanthus canivetii salvini	(Cabanis & Heine)		1860	Mus. Hein. 3: 48	https://biodiversitylibrary.org/page/49582217
2935	APODIFORMES	Trochilidae	Chlorostilbon	Gould	1.000	1853		
2936	APODIFORMES	Trochilidae	Chlorostilbon assimilis	Lawrence		1861	Ann. Lyc. Nat. Hist. N. Y. 7: 292	https://www.biodiversitylibrary.org/page/16227759#page/312/mode/1up
2937	APODIFORMES	Trochilidae	Chlorostilbon melanorhynchus	Gould		1860	"Proc. Zool. Soc. London, pt 28: 308"	https://biodiversitylibrary.org/page/12866860
2938	APODIFORMES	Trochilidae	Chlorostilbon gibsoni	(Fraser)		1840	Proc. Zool. Soc. London pt 8: 17	https://biodiversitylibrary.org/page/30571452
2939	APODIFORMES	Trochilidae	Chlorostilbon gibsoni gibsoni	(Fraser)		1840	Proc. Zool. Soc. London pt 8: 17	https://biodiversitylibrary.org/page/30571452
2940	APODIFORMES	Trochilidae	Chlorostilbon gibsoni chrysogaster	(Bourcier)		1843	Rev. Zool. 6: 101	https://biodiversitylibrary.org/page/2271112
2941	APODIFORMES	Trochilidae	Chlorostilbon gibsoni nitens	Lawrence		1861	Ann. Lyc. Nat. Hist. N. Y. 7: 305	https://biodiversitylibrary.org/page/16227762
2942	APODIFORMES	Trochilidae	Chlorostilbon mellisugus	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2943	APODIFORMES	Trochilidae	Chlorostilbon mellisugus caribaeus	Lawrence		1871	Ann. Lyc. Nat. Hist. N. Y. 10: 13	https://biodiversitylibrary.org/page/16077894
2944	APODIFORMES	Trochilidae	Chlorostilbon mellisugus duidae	"Zimmer, JT & Phelps"		1952	Am. Mus. Novit. 1544: 4	http://hdl.handle.net/2246/5093
2945	APODIFORMES	Trochilidae	Chlorostilbon mellisugus subfurcatus	Berlepsch		1887	Ibis (Ser. 5) 5: 297	https://biodiversitylibrary.org/page/8521796
2946	APODIFORMES	Trochilidae	Chlorostilbon mellisugus mellisugus	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2947	APODIFORMES	Trochilidae	Chlorostilbon mellisugus phoeopygus	(Tschudi)		1844	Arch. Naturgesch. 10: 297	https://biodiversitylibrary.org/page/13704200
2948	APODIFORMES	Trochilidae	Chlorostilbon mellisugus napensis	Gould		1861	Intr. Trochil.: 177	https://biodiversitylibrary.org/page/34072521
2949	APODIFORMES	Trochilidae	Chlorostilbon mellisugus peruanus	Gould		1861	Intr. Trochil.: 177	https://biodiversitylibrary.org/page/34072521
2950	APODIFORMES	Trochilidae	Chlorostilbon olivaresi	Stiles		1996	Wilson Bull. 108: 3	https://biodiversitylibrary.org/page/53463477
2951	APODIFORMES	Trochilidae	Chlorostilbon lucidus	(Shaw)		1812	Gen. Zool. 8 (1): 327	https://biodiversitylibrary.org/page/46395153
2952	APODIFORMES	Trochilidae	Chlorostilbon lucidus pucherani	(Bourcier & Mulsant)		1848	Rev. Zool. 11: 271	https://biodiversitylibrary.org/page/2366706
2953	APODIFORMES	Trochilidae	Chlorostilbon lucidus lucidus	(Shaw)		1812	Gen. Zool. 8 (1): 327	https://biodiversitylibrary.org/page/46395153
2954	APODIFORMES	Trochilidae	Chlorostilbon lucidus berlepschi	Pinto		1938	Rev. Mus. Paulista 22 [1937]: 267	https://biodiversitylibrary.org/page/48608150
2955	APODIFORMES	Trochilidae	Chlorostilbon russatus	(Salvin & Godman)		1881	Ibis (Ser. 4) 5: 597	https://biodiversitylibrary.org/page/16251876
2956	APODIFORMES	Trochilidae	Chlorostilbon stenurus	(Cabanis & Heine)		1860	"Mus. Hein. 3: 50, note"	https://biodiversitylibrary.org/page/49582219
2957	APODIFORMES	Trochilidae	Chlorostilbon stenurus stenurus	(Cabanis & Heine)		1860	"Mus. Hein. 3: 50, note"	https://biodiversitylibrary.org/page/49582219
2958	APODIFORMES	Trochilidae	Chlorostilbon stenurus ignotus	Todd		1942	Ann. Carnegie Mus. Nat. Hist. 29: 305	https://biodiversitylibrary.org/page/52415306
2959	APODIFORMES	Trochilidae	Chlorostilbon alice	(Bourcier & Mulsant)		1848	Rev. Zool. 11: 274	https://www.biodiversitylibrary.org/page/2366709
2960	APODIFORMES	Trochilidae	Chlorostilbon poortmani	(Bourcier)		1843	Rev. Zool. 6: 2	https://biodiversitylibrary.org/page/2271211
2961	APODIFORMES	Trochilidae	Chlorostilbon poortmani poortmani	(Bourcier)		1843	Rev. Zool. 6: 2	https://biodiversitylibrary.org/page/2271211
2962	APODIFORMES	Trochilidae	Chlorostilbon poortmani euchloris	(Reichenbach)		1854	J. für Orn. 1 Beil. zu Extraheft: 23	https://www.biodiversitylibrary.org/page/13867401
2963	APODIFORMES	Trochilidae	Basilinna	"Boie, F"	1.000	1831		
2964	APODIFORMES	Trochilidae	Basilinna leucotis	(Vieillot)		1818	Nouv. Dict. d'Hist. Nat. 23: 428	https://biodiversitylibrary.org/page/18039978
2965	APODIFORMES	Trochilidae	Basilinna leucotis borealis	(Griscom)		1929	Am. Mus. Novit. 379: 10	http://hdl.handle.net/2246/5418
2966	APODIFORMES	Trochilidae	Basilinna leucotis leucotis	(Vieillot)		1818	Nouv. Dict. d'Hist. Nat. 23: 428	https://biodiversitylibrary.org/page/18039978
2967	APODIFORMES	Trochilidae	Basilinna leucotis pygmaea	Simon & Hellmayr		1908	Novit. Zool. 15: 12	https://biodiversitylibrary.org/page/2987654
2968	APODIFORMES	Trochilidae	Basilinna xantusii	(Lawrence)		1860	Ann. Lyc. Nat. Hist. N. Y. 7: 109	https://biodiversitylibrary.org/page/16227562
2969	APODIFORMES	Trochilidae	Pampa	Reichenbach	1.000	1854		
2970	APODIFORMES	Trochilidae	Pampa curvipennis	(Deppe)		1830	Preis-Verzeichn. Saugeth. Vog. Mex. gesam.: 1 no. 32	
2971	APODIFORMES	Trochilidae	Pampa pampa	"(Lesson, R)"		1832	"Hist. Nat. Colibris, Suppl. Ois.-Mouche: 127 pl. 15"	https://biodiversitylibrary.org/page/36409721
2972	APODIFORMES	Trochilidae	Pampa excellens	Wetmore		1941	Proc. Biol. Soc. Wash. 54: 207	https://biodiversitylibrary.org/page/34599360
2973	APODIFORMES	Trochilidae	Pampa rufa	"(Lesson, R)"		1840	Rev. Zool. 3: 73	https://biodiversitylibrary.org/page/13714077
2974	APODIFORMES	Trochilidae	Abeillia	Bonaparte	1.000	1850		
2975	APODIFORMES	Trochilidae	Abeillia abeillei	"(Lesson, R & Delattre)"		1839	Rev. Zool. 2: 16	https://biodiversitylibrary.org/page/2299172
2976	APODIFORMES	Trochilidae	Abeillia abeillei abeillei	"(Lesson, R & Delattre)"		1839	Rev. Zool. 2: 16	https://biodiversitylibrary.org/page/2299172
2977	APODIFORMES	Trochilidae	Abeillia abeillei aurea	"Miller, W & Griscom"		1925	Am. Mus. Novit. 159: 2	http://hdl.handle.net/2246/4373
2978	APODIFORMES	Trochilidae	Klais	Reichenbach	1.000	1854		
2979	APODIFORMES	Trochilidae	Klais guimeti	(Bourcier)		1843	Rev. Zool. 6: 72	https://biodiversitylibrary.org/page/2271141
2980	APODIFORMES	Trochilidae	Klais guimeti merrittii	(Lawrence)		1860	Ann. Lyc. Nat. Hist. N. Y. 7: 110	https://biodiversitylibrary.org/page/16227563
2981	APODIFORMES	Trochilidae	Klais guimeti guimeti	(Bourcier)		1843	Rev. Zool. 6: 72	https://biodiversitylibrary.org/page/2271141
2982	APODIFORMES	Trochilidae	Klais guimeti pallidiventris	Stolzmann		1926	Ann. Zool. Polon. Hist. Nat. 5: 213	
2983	APODIFORMES	Trochilidae	Orthorhyncus	Lacépède	1.000	1799		
2984	APODIFORMES	Trochilidae	Orthorhyncus cristatus	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2985	APODIFORMES	Trochilidae	Orthorhyncus cristatus exilis	"(Gmelin, JF)"		1788	Syst. Nat. (ed. 12) 1: 484	https://biodiversitylibrary.org/page/2897084
2986	APODIFORMES	Trochilidae	Orthorhyncus cristatus ornatus	Gould		1861	"Monogr. Trochil. pt 24 pl. 12, text"	https://biodiversitylibrary.org/page/34843414
2987	APODIFORMES	Trochilidae	Orthorhyncus cristatus cristatus	(Linnaeus)		1758	Syst. Nat. (ed. 10) 1: 121	https://biodiversitylibrary.org/page/727026
2988	APODIFORMES	Trochilidae	Orthorhyncus cristatus emigrans	Lawrence		1877	Ann. N.Y. Acad. Sci. 1: 50	https://biodiversitylibrary.org/page/35448506
2989	APODIFORMES	Trochilidae	Anthocephala	Cabanis & Heine	1.000	1860		
2990	APODIFORMES	Trochilidae	Anthocephala floriceps	(Gould)		1853	Athenaeum 1329: 481	
2991	APODIFORMES	Trochilidae	Anthocephala berlepschi	Salvin		1893	Bull. B.O.C. 3: 8	https://biodiversitylibrary.org/page/32475222
2992	APODIFORMES	Trochilidae	Stephanoxis	Simon	1.000	1897		
2993	APODIFORMES	Trochilidae	Stephanoxis lalandi	(Vieillot)		1818	Nouv. Dict. d'Hist. Nat. 23: 427 pl. G. 36 fig. 3	https://biodiversitylibrary.org/page/18039977
2994	APODIFORMES	Trochilidae	Stephanoxis loddigesii	(Vigors)		1831	Proc. Comm. Zool. Soc. London pt 1: 12	https://biodiversitylibrary.org/page/12861420
2995	APODIFORMES	Trochilidae	Campylopterus	Swainson	1.000	1827		
2996	APODIFORMES	Trochilidae	Campylopterus largipennis	(Boddaert)		1783	Table Planches Enlum.: 41	https://biodiversitylibrary.org/page/27822661
2997	APODIFORMES	Trochilidae	Campylopterus largipennis largipennis	(Boddaert)		1783	Table Planches Enlum.: 41	https://biodiversitylibrary.org/page/27822661
2998	APODIFORMES	Trochilidae	Campylopterus largipennis obscurus	Gould		1848	Proc. Zool. Soc. London pt 16: 13	https://biodiversitylibrary.org/page/12861849
2999	APODIFORMES	Trochilidae	Campylopterus largipennis aequatorialis	Gould		1861	Intr. Trochil.: 54	https://biodiversitylibrary.org/page/34072398
3000	APODIFORMES	Trochilidae	Campylopterus calcirupicola	"Lopes, de Vasconcelos & Gonzaga"		2017	Zootaxa 4268: 15	
3001	APODIFORMES	Trochilidae	Campylopterus diamantinensis	Ruschi		1963	Bol. Mus. Biol. Prof. M. Leit. St. Ter. 39: 4	
3002	APODIFORMES	Trochilidae	Campylopterus hyperythrus	Cabanis		1849	Reisen Brit.-Guiana 3: 709	https://biodiversitylibrary.org/page/35303681
3003	APODIFORMES	Trochilidae	Campylopterus ensipennis	(Swainson)		1822	"Zool. Ill. 2: pl. 107, text"	https://biodiversitylibrary.org/page/29188837
3004	APODIFORMES	Trochilidae	Campylopterus falcatus	(Swainson)		1821	"Zool. Ill. 2: pl. 83, text"	https://biodiversitylibrary.org/page/29188693
3005	APODIFORMES	Trochilidae	Campylopterus phainopeplus	Salvin & Godman		1879	Ibis (Ser. 4) 3: 202	https://biodiversitylibrary.org/page/8609368
3006	APODIFORMES	Trochilidae	Campylopterus hemileucurus	(Deppe)		1830	Preis-Verzeichn. Saugeth. Vog. Mex. gesam.: 1 no. 33	
3007	APODIFORMES	Trochilidae	Campylopterus hemileucurus hemileucurus	(Deppe)		1830	Preis-Verzeichn. Saugeth. Vog. Mex. gesam.: 1 no. 33	
3008	APODIFORMES	Trochilidae	Campylopterus hemileucurus mellitus	Bangs		1902	Proc. New Engl. Zool. Cl. 3: 28	https://biodiversitylibrary.org/page/12603693
3009	APODIFORMES	Trochilidae	Campylopterus duidae	Chapman		1929	Am. Mus. Novit. 380: 13	http://hdl.handle.net/2246/3988
3010	APODIFORMES	Trochilidae	Campylopterus duidae duidae	Chapman		1929	Am. Mus. Novit. 380: 13	http://hdl.handle.net/2246/3988
3011	APODIFORMES	Trochilidae	Campylopterus duidae guaiquinimae	"Zimmer, JT & Phelps"		1946	Am. Mus. Novit. 1312: 5	http://hdl.handle.net/2246/4451
3012	APODIFORMES	Trochilidae	Campylopterus villaviscensio	(Bourcier)		1851	Compt. Rend. 32: 187	https://biodiversitylibrary.org/page/1220831
3013	APODIFORMES	Trochilidae	Chalybura	Reichenbach	1.000	1854		
3014	APODIFORMES	Trochilidae	Chalybura urochrysia	(Gould)		1861	"Monogr. Trochil. pt 22 pl. 7, text"	https://biodiversitylibrary.org/page/34842964
3015	APODIFORMES	Trochilidae	Chalybura urochrysia melanorrhoa	Salvin		1865	Proc. Zool. Soc. London (1864): 585	https://biodiversitylibrary.org/page/28500922
3016	APODIFORMES	Trochilidae	Chalybura urochrysia isaurae	(Gould)		1861	Proc. Zool. Soc. London (1861): 199	https://biodiversitylibrary.org/page/28672723
3017	APODIFORMES	Trochilidae	Chalybura urochrysia urochrysia	(Gould)		1861	"Monogr. Trochil. pt 22 pl. 7, text"	https://biodiversitylibrary.org/page/34842964
3018	APODIFORMES	Trochilidae	Chalybura buffonii	"(Lesson, R)"		1832	"Les Trochilidees  31, pl. 5"	https://biodiversitylibrary.org/page/35196565
3019	APODIFORMES	Trochilidae	Chalybura buffonii micans	Bangs & Barbour		1922	Bull. Mus. Comp. Zool. 65: 204	https://biodiversitylibrary.org/page/4774569
3020	APODIFORMES	Trochilidae	Chalybura buffonii buffonii	"(Lesson, R)"		1832	"Les Trochilidees  31, pl. 5"	https://biodiversitylibrary.org/page/35196565
3021	APODIFORMES	Trochilidae	Chalybura buffonii aeneicauda	Lawrence		1865	Proc. Acad. Nat. Sci. Philadelphia 17: 38	https://biodiversitylibrary.org/page/1682119
3022	APODIFORMES	Trochilidae	Chalybura buffonii caeruleogaster	(Gould)		1847	Proc. Zool. Soc. London pt 15: 96	https://biodiversitylibrary.org/page/12862880
3023	APODIFORMES	Trochilidae	Chalybura buffonii intermedia	"Hartert, E & Hartert, C"		1894	Novit. Zool. 1: 44	https://biodiversitylibrary.org/page/3857301
3024	APODIFORMES	Trochilidae	Thalurania	Gould	1.000	1848		
3025	APODIFORMES	Trochilidae	Thalurania colombica	(Bourcier)		1843	Rev. Zool. 6: 2	https://biodiversitylibrary.org/page/2271211
3026	APODIFORMES	Trochilidae	Thalurania colombica townsendi	Ridgway		1888	Proc. U.S. Natl. Mus. 10: 590	https://biodiversitylibrary.org/page/7485810
