1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL
892	GALLIFORMES	Odontophoridae	Odontophorus dialeucos	Wetmore	1963	Smiths. Misc. Coll. 145 (6): 5	https://biodiversitylibrary.org/page/35343515
893	GALLIFORMES	Odontophoridae	Odontophorus strophium	(Gould)	1844	Proc. Zool. Soc. London pt 11: 134	https://biodiversitylibrary.org/page/30680112
894	GALLIFORMES	Odontophoridae	Odontophorus columbianus	Gould	1850	Monogr. Odontoph. pt 3 pl. 2	https://biodiversitylibrary.org/page/55983621
895	GALLIFORMES	Odontophoridae	Odontophorus leucolaemus	Salvin	1867	Proc. Zool. Soc. London (1867): 161	https://biodiversitylibrary.org/page/29533601
896	GALLIFORMES	Odontophoridae	Odontophorus balliviani	Gould	1846	Proc. Zool. Soc. London pt 14: 69	https://biodiversitylibrary.org/page/12862719
897	GALLIFORMES	Odontophoridae	Odontophorus stellatus	(Gould)	1843	Proc. Zool. Soc. London pt 10: 183	https://biodiversitylibrary.org/page/30679945
898	GALLIFORMES	Odontophoridae	Odontophorus guttatus	(Gould)	1838	Proc. Zool. Soc. London pt 5: 79	https://biodiversitylibrary.org/page/30570964
899	GALLIFORMES	Odontophoridae	Dactylortyx	Ogilvie-Grant	1893		
900	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus	(Gambel)	1848	Proc. Acad. Nat. Sci. Philadelphia 4: 77	https://biodiversitylibrary.org/page/5445215
901	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus pettingilli	Warner & Harrell	1957	Wilson Bull. 69: 133	https://biodiversitylibrary.org/page/52199248
902	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus thoracicus	(Gambel)	1848	Proc. Acad. Nat. Sci. Philadelphia 4: 77	https://biodiversitylibrary.org/page/5445215
903	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus sharpei	Nelson	1903	Proc. Biol. Soc. Wash. 16: 152	https://biodiversitylibrary.org/page/3794402
904	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus paynteri	Warner & Harrell	1955	Rev. Soc. Mex. Hist. Nat. 14: 205	
905	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus devius	Nelson	1898	"Proc. Biol. Soc. Wash. 12: 65, 68"	https://biodiversitylibrary.org/page/3849937
906	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus melodus	Warner & Harrell	1957	Wilson Bull. 69: 136	https://biodiversitylibrary.org/page/52199251
907	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus chiapensis	Nelson	1898	"Proc. Biol. Soc. Wash. 12: 65, 66"	https://biodiversitylibrary.org/page/3849937
908	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus dolichonyx	Warner & Harrell	1957	Wilson Bull. 69: 138	https://biodiversitylibrary.org/page/52199253
909	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus salvadoranus	Dickey & Van Rossem	1928	Proc. Biol. Soc. Wash. 41: 129	https://biodiversitylibrary.org/page/34645564
910	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus fuscus	Conover	1937	Proc. Biol. Soc. Wash. 50: 73	https://biodiversitylibrary.org/page/34510334
911	GALLIFORMES	Odontophoridae	Dactylortyx thoracicus conoveri	Warner & Harrell	1957	Wilson Bull. 69: 143	https://biodiversitylibrary.org/page/52199258
912	GALLIFORMES	Odontophoridae	Cyrtonyx	Gould	1844		
913	GALLIFORMES	Odontophoridae	Cyrtonyx montezumae	(Vigors)	1830	Zool. Journ. 5: 275	https://biodiversitylibrary.org/page/27657638
914	GALLIFORMES	Odontophoridae	Cyrtonyx montezumae mearnsi	Nelson	1900	Auk 17: 255	https://sora.unm.edu/sites/default/files/journals/auk/v017n03/p0253-p0270.pdf
915	GALLIFORMES	Odontophoridae	Cyrtonyx montezumae montezumae	(Vigors)	1830	Zool. Journ. 5: 275	https://biodiversitylibrary.org/page/27657638
916	GALLIFORMES	Odontophoridae	Cyrtonyx montezumae rowleyi	"Phillips, AR"	1966	Bull. B.O.C. 86: 92	https://biodiversitylibrary.org/page/40815028
917	GALLIFORMES	Odontophoridae	Cyrtonyx montezumae sallei	"Verreaux, J"	1859	Arcana Nat. 1: 35	https://biodiversitylibrary.org/page/36104152
918	GALLIFORMES	Odontophoridae	Cyrtonyx ocellatus	(Gould)	1837	Proc. Zool. Soc. London pt 4: 75	https://biodiversitylibrary.org/page/30570802
919	GALLIFORMES	Odontophoridae	Rhynchortyx	Ogilvie-Grant	1893		
920	GALLIFORMES	Odontophoridae	Rhynchortyx cinctus	(Salvin)	1876	Ibis (Ser. 3) 6: 379	https://biodiversitylibrary.org/page/8607543
921	GALLIFORMES	Odontophoridae	Rhynchortyx cinctus pudibundus	"Peters, JL"	1929	Bull. Mus. Comp. Zool. 69: 405	https://biodiversitylibrary.org/page/2774759
922	GALLIFORMES	Odontophoridae	Rhynchortyx cinctus cinctus	(Salvin)	1876	Ibis (Ser. 3) 6: 379	https://biodiversitylibrary.org/page/8607543
923	GALLIFORMES	Odontophoridae	Rhynchortyx cinctus australis	Chapman	1915	Bull. Am. Mus. Nat. Hist. 34: 365	http://hdl.handle.net/2246/821
924	GALLIFORMES	Phasianidae	Meleagris	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 156	https://biodiversitylibrary.org/page/727063
925	GALLIFORMES	Phasianidae	Meleagris gallopavo	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 156	https://biodiversitylibrary.org/page/727063
926	GALLIFORMES	Phasianidae	Meleagris gallopavo silvestris	Vieillot	1817	Nouv. Dict. d'Hist. Nat. 9: 447	https://biodiversitylibrary.org/page/18038142
927	GALLIFORMES	Phasianidae	Meleagris gallopavo osceola	"Scott, WED"	1890	Auk 7: 376	https://sora.unm.edu/sites/default/files/journals/auk/v007n04/p0376-p0377.pdf
928	GALLIFORMES	Phasianidae	Meleagris gallopavo intermedia	Sennett	1879	Bull. U.S. Geol. Geogr. Surv. Terr. 5: 428	https://biodiversitylibrary.org/page/31564188
929	GALLIFORMES	Phasianidae	Meleagris gallopavo mexicana	Gould	1856	Proc. Zool. Soc. London pt 24: 61	https://biodiversitylibrary.org/page/12860587
930	GALLIFORMES	Phasianidae	Meleagris gallopavo merriami	Nelson	1900	Auk 17: 120	https://sora.unm.edu/sites/default/files/journals/auk/v017n02/p0120-p0126.pdf
931	GALLIFORMES	Phasianidae	Meleagris gallopavo gallopavo	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 156	https://biodiversitylibrary.org/page/727063
932	GALLIFORMES	Phasianidae	Meleagris ocellata	Cuvier	1820	"Mem. Mus. Hist. Nat. 6: 4, pl. 1"	https://biodiversitylibrary.org/page/26441158
933	GALLIFORMES	Phasianidae	Bonasa	Stephens	1819		
934	GALLIFORMES	Phasianidae	Bonasa umbellus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 275	https://biodiversitylibrary.org/page/42946471
935	GALLIFORMES	Phasianidae	Bonasa umbellus yukonensis	Grinnell	1916	Condor 18: 166	https://sora.unm.edu/node/95872
936	GALLIFORMES	Phasianidae	Bonasa umbellus umbelloides	(Douglas)	1829	Trans. Linn. Soc. London (Ser. 1) 16: 148	https://biodiversitylibrary.org/page/762969
937	GALLIFORMES	Phasianidae	Bonasa umbellus labradorensis	Ouellet	1991	Can. Field Nat. 104: 445	https://biodiversitylibrary.org/page/34347001
938	GALLIFORMES	Phasianidae	Bonasa umbellus castanea	Aldrich & Friedmann	1943	Condor 45: 95	https://sora.unm.edu/node/99408
939	GALLIFORMES	Phasianidae	Bonasa umbellus obscura	Todd	1947	Auk 64: 326	https://sora.unm.edu/sites/default/files/journals/auk/v064n02/p0326-p0326.pdf
940	GALLIFORMES	Phasianidae	Bonasa umbellus sabini	(Douglas)	1829	Trans. Linn. Soc. London (Ser. 1) 16: 137	https://biodiversitylibrary.org/page/762958
941	GALLIFORMES	Phasianidae	Bonasa umbellus brunnescens	Conover	1935	Condor 37: 204	https://sora.unm.edu/node/98377
942	GALLIFORMES	Phasianidae	Bonasa umbellus togata	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 275	https://biodiversitylibrary.org/page/42946471
943	GALLIFORMES	Phasianidae	Bonasa umbellus mediana	Todd	1940	Auk 57: 394	https://sora.unm.edu/sites/default/files/journals/auk/v057n03/p0390-p0397.pdf
944	GALLIFORMES	Phasianidae	Bonasa umbellus phaios	Aldrich & Friedmann	1943	Condor 45: 98	https://sora.unm.edu/node/99408
945	GALLIFORMES	Phasianidae	Bonasa umbellus incana	Aldrich & Friedmann	1943	Condor 45: 99	https://sora.unm.edu/node/99408
946	GALLIFORMES	Phasianidae	Bonasa umbellus monticola	Todd	1940	Auk 57: 392	https://sora.unm.edu/sites/default/files/journals/auk/v057n03/p0390-p0397.pdf
947	GALLIFORMES	Phasianidae	Bonasa umbellus umbellus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 275	https://biodiversitylibrary.org/page/42946471
948	GALLIFORMES	Phasianidae	Tetrastes	"Keyserling & Blasius, JH"	1840		
949	GALLIFORMES	Phasianidae	Tetrastes bonasia	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
950	GALLIFORMES	Phasianidae	Tetrastes bonasia rhenanus	(Kleinschmidt)	1917	Orn. Germ.: 7	
951	GALLIFORMES	Phasianidae	Tetrastes bonasia styriacus	(Jordans & Schiebel)	1944	Falco 40: 1	
952	GALLIFORMES	Phasianidae	Tetrastes bonasia schiebeli	(Kleinschmidt)	1943	Falco 37: 18	
953	GALLIFORMES	Phasianidae	Tetrastes bonasia rupestris	"(Brehm, CL)"	1831	Handb. Naturgesch. Vog. Deutschl.: 513	
954	GALLIFORMES	Phasianidae	Tetrastes bonasia bonasia	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
955	GALLIFORMES	Phasianidae	Tetrastes bonasia griseonota	Salomonsen	1947	Dansk Orn. For. Tidsskr. 41: 222	
956	GALLIFORMES	Phasianidae	Tetrastes bonasia sibiricus	Buturlin	1916	Mess. Orn. 7: 224	https://biodiversitylibrary.org/page/49515953
957	GALLIFORMES	Phasianidae	Tetrastes bonasia kolymensis	Buturlin	1916	Mess. Orn. 7: 226	https://biodiversitylibrary.org/page/49515951
958	GALLIFORMES	Phasianidae	Tetrastes bonasia amurensis	Riley	1916	Proc. Biol. Soc. Wash. 29: 17	https://biodiversitylibrary.org/page/3336484
959	GALLIFORMES	Phasianidae	Tetrastes bonasia yamashinai	Momiyama	1928	Annot. Orn. Orient. 1: 231	
960	GALLIFORMES	Phasianidae	Tetrastes bonasia vicinitas	Riley	1915	Proc. Biol. Soc. Wash. 28: 161	https://biodiversitylibrary.org/page/3338497
961	GALLIFORMES	Phasianidae	Tetrastes sewerzowi	Przewalski	1876	Mongol. Strana Tangut. 2: 130 pl. 18	
962	GALLIFORMES	Phasianidae	Tetrastes sewerzowi sewerzowi	Przewalski	1876	Mongol. Strana Tangut. 2: 130 pl. 18	
963	GALLIFORMES	Phasianidae	Tetrastes sewerzowi secundus	Riley	1925	Auk 42: 423	https://sora.unm.edu/sites/default/files/journals/auk/v042n03/p0422-p0423.pdf
964	GALLIFORMES	Phasianidae	Falcipennis	"Elliot, DG"	1864		
965	GALLIFORMES	Phasianidae	Falcipennis falcipennis	(Hartlaub)	1855	J. für Orn. 3: 39	https://biodiversitylibrary.org/page/13947197
966	GALLIFORMES	Phasianidae	Falcipennis canadensis	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 159	https://biodiversitylibrary.org/page/727066
967	GALLIFORMES	Phasianidae	Falcipennis canadensis osgoodi	(Bishop)	1900	Auk 17: 114	https://sora.unm.edu/sites/default/files/journals/auk/v017n02/p0113-p0120.pdf
968	GALLIFORMES	Phasianidae	Falcipennis canadensis atratus	(Grinnell)	1910	Univ. Calif. Pub. Zool. 5: 380	https://biodiversitylibrary.org/page/29393708
969	GALLIFORMES	Phasianidae	Falcipennis canadensis isleibi	Dickerman & Gustafson	1996	Western Birds 27: 43	https://sora.unm.edu/sites/default/files/journals/wb/v27n01/p0041-p0047.pdf
970	GALLIFORMES	Phasianidae	Falcipennis canadensis canadensis	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 159	https://biodiversitylibrary.org/page/727066
971	GALLIFORMES	Phasianidae	Falcipennis canadensis canace	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 275	https://biodiversitylibrary.org/page/42946471
972	GALLIFORMES	Phasianidae	Falcipennis canadensis franklinii	(Douglas)	1829	Trans. Linn. Soc. London (Ser. 1) 16: 139	https://biodiversitylibrary.org/page/762960
973	GALLIFORMES	Phasianidae	Tetrao	Linnaeus	1758		
974	GALLIFORMES	Phasianidae	Tetrao urogallus	Linnaeus	1758		https://biodiversitylibrary.org/page/727066
975	GALLIFORMES	Phasianidae	Tetrao urogallus cantabricus	Castroviejo	1967		
976	GALLIFORMES	Phasianidae	Tetrao urogallus aquitanicus	"Ingram, C"	1915		https://biodiversitylibrary.org/page/8749912
977	GALLIFORMES	Phasianidae	Tetrao urogallus crassirostris	"Brehm, CL"	1831		
978	GALLIFORMES	Phasianidae	Tetrao urogallus volgensis	Buturlin	1907		https://biodiversitylibrary.org/page/32588936
979	GALLIFORMES	Phasianidae	Tetrao urogallus urogallus	Linnaeus	1758		https://biodiversitylibrary.org/page/727066
980	GALLIFORMES	Phasianidae	Tetrao urogallus kureikensis	Buturlin	1927		
981	GALLIFORMES	Phasianidae	Tetrao urogallus uralensis	Nazarov	1886		https://biodiversitylibrary.org/page/8521803
982	GALLIFORMES	Phasianidae	Tetrao urogallus taczanowskii	(Stejneger)	1885		https://biodiversitylibrary.org/page/7744085
983	GALLIFORMES	Phasianidae	Tetrao urogalloides	Middendorff	1853		https://biodiversitylibrary.org/page/37054700
984	GALLIFORMES	Phasianidae	Tetrao urogalloides urogalloides	Middendorff	1853		https://biodiversitylibrary.org/page/37054700
985	GALLIFORMES	Phasianidae	Tetrao urogalloides kamtschaticus	Kittlitz	1858		
986	GALLIFORMES	Phasianidae	Lyrurus	Swainson	1832		
987	GALLIFORMES	Phasianidae	Lyrurus tetrix	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 159	https://biodiversitylibrary.org/page/727066
988	GALLIFORMES	Phasianidae	Lyrurus tetrix britannicus	Witherby & Lönnberg	1913	Brit. Birds 6: 270	https://biodiversitylibrary.org/page/9386228
989	GALLIFORMES	Phasianidae	Lyrurus tetrix tetrix	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 159	https://biodiversitylibrary.org/page/727066
990	GALLIFORMES	Phasianidae	Lyrurus tetrix viridanus	"(Lorenz, T)"	1891	J. für Orn. (Ser. 4) 39: 366	https://biodiversitylibrary.org/page/32707670
991	GALLIFORMES	Phasianidae	Lyrurus tetrix baikalensis	"(Lorenz, T)"	1911	Birkhuhner. Russ.: 3	
992	GALLIFORMES	Phasianidae	Lyrurus tetrix mongolicus	(Lönnberg)	1904	Orn. Monatsb. 12: 108	https://biodiversitylibrary.org/page/32585155
993	GALLIFORMES	Phasianidae	Lyrurus tetrix ussuriensis	(Kohts)	1911	Birkhuhner. Russ.: 3	
994	GALLIFORMES	Phasianidae	Lyrurus mlokosiewiczi	(Taczanowski)	1875	Proc. Zool. Soc. London (1875): 267	https://biodiversitylibrary.org/page/28501484
995	GALLIFORMES	Phasianidae	Centrocercus	Swainson	1832		
996	GALLIFORMES	Phasianidae	Centrocercus urophasianus	(Bonaparte)	1827	Zool. Journ. 3: 213	https://biodiversitylibrary.org/page/27485739
997	GALLIFORMES	Phasianidae	Centrocercus minimus	"Young, Braun, C, Oyler-McCance, Hupp & Quinn"	2000	Wilson Bull. 112: 446	https://biodiversitylibrary.org/page/53469614
998	GALLIFORMES	Phasianidae	Dendragapus	"Elliot, DG"	1864		
999	GALLIFORMES	Phasianidae	Dendragapus obscurus	(Say)	1822	"Exped. Rocky Mt. Phila. ed. 2: 14, note"	https://www.biodiversitylibrary.org/item/124315#page/26/mode/1up
1000	GALLIFORMES	Phasianidae	Dendragapus obscurus richardsonii	(Douglas)	1829	Trans. Linn. Soc. London (Ser. 1) 16: 141	https://biodiversitylibrary.org/page/762962
1001	GALLIFORMES	Phasianidae	Dendragapus obscurus pallidus	Swarth	1931	Proc. Cal. Acad. Sci. (Ser. 2) 20: 4	
1002	GALLIFORMES	Phasianidae	Dendragapus obscurus oreinus	Behle & Selander	1951	Proc. Biol. Soc. Wash. 64: 125	https://biodiversitylibrary.org/page/34567051
1003	GALLIFORMES	Phasianidae	Dendragapus obscurus obscurus	(Say)	1822	"Exped. Rocky Mt. Phila. ed. 2: 14, note"	https://www.biodiversitylibrary.org/item/124315#page/26/mode/1up
1004	GALLIFORMES	Phasianidae	Dendragapus fuliginosus	(Ridgway)	1873	For. Stream 1: 289	https://biodiversitylibrary.org/page/40407001
1005	GALLIFORMES	Phasianidae	Dendragapus fuliginosus sitkensis	Swarth	1921	Condor 23: 59	https://sora.unm.edu/node/96424
1006	GALLIFORMES	Phasianidae	Dendragapus fuliginosus fuliginosus	(Ridgway)	1873	For. Stream 1: 289	https://biodiversitylibrary.org/page/40407001
1007	GALLIFORMES	Phasianidae	Dendragapus fuliginosus sierrae	Chapman	1904	Bull. Am. Mus. Nat. Hist. 20: 159	http://hdl.handle.net/2246/684
1008	GALLIFORMES	Phasianidae	Dendragapus fuliginosus howardi	Dickey & Van Rossem	1923	Condor 25: 168	https://sora.unm.edu/sites/default/files/journals/condor/v025n05/p0168-p0169.pdf
1009	GALLIFORMES	Phasianidae	Tympanuchus	Gloger	1841		
1010	GALLIFORMES	Phasianidae	Tympanuchus phasianellus	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
1011	GALLIFORMES	Phasianidae	Tympanuchus phasianellus caurus	(Friedmann)	1943	J. Wash. Acad. Sci. 33: 190	https://biodiversitylibrary.org/page/39690439
1012	GALLIFORMES	Phasianidae	Tympanuchus phasianellus kennicotti	(Suckley)	1861	Proc. Acad. Nat. Sci. Philadelphia 13: 361	https://biodiversitylibrary.org/page/1683490
1013	GALLIFORMES	Phasianidae	Tympanuchus phasianellus phasianellus	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
1014	GALLIFORMES	Phasianidae	Tympanuchus phasianellus columbianus	(Ord)	1815	Geogr. ed. 4 (Am.) 2: 317	https://biodiversitylibrary.org/page/40043591
1015	GALLIFORMES	Phasianidae	Tympanuchus phasianellus hueyi	Dickerman & Hubbard	1994	Western Birds 25: 133	https://sora.unm.edu/sites/default/files/journals/wb/v25n03/p0128-p0136.pdf
1016	GALLIFORMES	Phasianidae	Tympanuchus phasianellus jamesi	(Lincoln)	1917	Proc. Biol. Soc. Wash. 30: 84	https://biodiversitylibrary.org/page/3334866
1017	GALLIFORMES	Phasianidae	Tympanuchus phasianellus campestris	(Ridgway)	1884	Proc. Biol. Soc. Wash. 2: 93	https://biodiversitylibrary.org/page/3736803
1018	GALLIFORMES	Phasianidae	Tympanuchus pallidicinctus	(Ridgway)	1873	For. Stream 1: 289	https://biodiversitylibrary.org/page/40407001
1019	GALLIFORMES	Phasianidae	Tympanuchus cupido	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
1020	GALLIFORMES	Phasianidae	Tympanuchus cupido cupido	(Linnaeus)	1758	Syst. Nat. (ed. 10) 1: 160	https://biodiversitylibrary.org/page/727067
1021	GALLIFORMES	Phasianidae	Tympanuchus cupido pinnatus	(Brewster)	1885	Auk 2: 82	https://sora.unm.edu/sites/default/files/journals/auk/v002n01/p0080-p0084.pdf
1022	GALLIFORMES	Phasianidae	Tympanuchus cupido attwateri	Bendire	1893	For. Stream 40: 425	https://biodiversitylibrary.org/page/46290184
1023	GALLIFORMES	Phasianidae	Lagopus	Brisson	1760		
1024	GALLIFORMES	Phasianidae	Lagopus leucura	(Richardson)	1831	Am. Orn. [Jameson ed.] 4: 330	https://biodiversitylibrary.org/page/54563613
1025	GALLIFORMES	Phasianidae	Lagopus leucura peninsularis	Chapman	1902	Bull. Am. Mus. Nat. Hist. 16: 236	http://hdl.handle.net/2246/506
1026	GALLIFORMES	Phasianidae	Lagopus leucura leucura	(Richardson)	1831	Am. Orn. [Jameson ed.] 4: 330	https://biodiversitylibrary.org/page/54563613
1027	GALLIFORMES	Phasianidae	Lagopus leucura rainierensis	"Taylor, W"	1920	Condor 22: 146	https://sora.unm.edu/node/96347
1028	GALLIFORMES	Phasianidae	Lagopus leucura saxatilis	Cowan	1939	Condor 41: 82	https://sora.unm.edu/node/98881
1029	GALLIFORMES	Phasianidae	Lagopus leucura altipetens	Osgood	1901	Auk 18: 180	https://sora.unm.edu/sites/default/files/journals/auk/v018n02/p0179-p0185.pdf
1030	GALLIFORMES	Phasianidae	Lagopus muta	(Montin)	1781	Phys. Sallsk. Handl. 1: 155	
1031	GALLIFORMES	Phasianidae	Lagopus muta muta	(Montin)	1781	Phys. Sallsk. Handl. 1: 155	
1032	GALLIFORMES	Phasianidae	Lagopus muta millaisi	"Hartert, E"	1923	Brit. Birds 17: 106	https://biodiversitylibrary.org/page/48163614
1033	GALLIFORMES	Phasianidae	Lagopus muta helvetica	(Thienemann)	1829	Syst. Darst. Fortpfl. Vog. Eur. 3: 95	https://biodiversitylibrary.org/page/43814050
1034	GALLIFORMES	Phasianidae	Lagopus muta pyrenaica	"Hartert, E"	1921	Vog. palaark. Fauna 3: 1869	https://biodiversitylibrary.org/page/14090828
1035	GALLIFORMES	Phasianidae	Lagopus muta pleskei	Serebrovski	1926	J. für Orn. 74: 696	
1036	GALLIFORMES	Phasianidae	Lagopus muta nadezdae	Serebrovski	1926	J. für Orn. 74: 693	
1037	GALLIFORMES	Phasianidae	Lagopus muta gerasimovi	Red'kin	2005	Ornitologiia 32: 8	
1038	GALLIFORMES	Phasianidae	Lagopus muta ridgwayi	Stejneger	1884	Proc. Biol. Soc. Wash. 2: 98	https://biodiversitylibrary.org/page/3736808
1039	GALLIFORMES	Phasianidae	Lagopus muta kurilensis	"Kuroda, Nagamichi"	1924	Bull. B.O.C. 45: 15	https://biodiversitylibrary.org/page/40498822
1040	GALLIFORMES	Phasianidae	Lagopus muta japonica	"Clark, AH"	1907	Proc. U.S. Natl. Mus. 32: 469	https://biodiversitylibrary.org/page/15664405
1041	GALLIFORMES	Phasianidae	Lagopus muta evermanni	"Elliot, DG"	1896	Auk 13: 25 pl. 3	https://sora.unm.edu/sites/default/files/journals/auk/v013n01/p0024-p0029.pdf
1042	GALLIFORMES	Phasianidae	Lagopus muta townsendi	"Elliot, DG"	1896	Auk 13: 26	https://sora.unm.edu/sites/default/files/journals/auk/v013n01/p0024-p0029.pdf
1043	GALLIFORMES	Phasianidae	Lagopus muta atkhensis	Turner	1882	"Proc. U.S. Natl. Mus. 5: 227, 230"	https://biodiversitylibrary.org/page/7320725
1044	GALLIFORMES	Phasianidae	Lagopus muta yunaskensis	Gabrielson & Lincoln	1951	Proc. Biol. Soc. Wash. 64: 63	https://biodiversitylibrary.org/page/34566989
1045	GALLIFORMES	Phasianidae	Lagopus muta nelsoni	Stejneger	1884	Auk 1: 226	https://sora.unm.edu/sites/default/files/journals/auk/v001n03/p0225-p0236.pdf
1046	GALLIFORMES	Phasianidae	Lagopus muta dixoni	Grinnell	1909	Univ. Calif. Pub. Zool. 5: 207	https://biodiversitylibrary.org/page/29393497
1047	GALLIFORMES	Phasianidae	Lagopus muta rupestris	"(Gmelin, JF)"	1789	Syst. Nat. (ed. 12) 1: 7511	https://biodiversitylibrary.org/page/2656246
1048	GALLIFORMES	Phasianidae	Lagopus muta welchi	Brewster	1885	Auk 2: 194	https://sora.unm.edu/sites/default/files/journals/auk/v002n02/p0193-p0195.pdf
