1	ORDER	FAMILY	TAXON	AUTHORITY	YEAR	REFERENCE	URL										
8627	TROGONIFORMES	Trogonidae	Trogon rufus tenellus	Cabanis	1862	J. für Orn. 10: 173	https://biodiversitylibrary.org/page/32706009										
8628	TROGONIFORMES	Trogonidae	Trogon rufus cupreicauda	(Chapman)	1914	Bull. Am. Mus. Nat. Hist. 33: 606	http://hdl.handle.net/2246/1751										
8629	TROGONIFORMES	Trogonidae	Trogon rufus rufus	"Gmelin, JF"	1788	Syst. Nat. (ed. 12) 1: 404	https://biodiversitylibrary.org/page/2897004										
8630	TROGONIFORMES	Trogonidae	Trogon rufus sulphureus	Spix	1824	Av. Sp. Nov. Brasil. 1: 48 pl. 38 fig. 1	https://biodiversitylibrary.org/page/41277645										
8631	TROGONIFORMES	Trogonidae	Trogon rufus amazonicus	Todd	1943	Proc. Biol. Soc. Wash. 56: 11	https://biodiversitylibrary.org/page/34564519										
8632	TROGONIFORMES	Trogonidae	Trogon rufus chrysochloros	Pelzeln	1856	"Sitz. K. Akad. Wiss. Wien 20: 496, 505"	https://biodiversitylibrary.org/page/34992444										
8633	TROGONIFORMES	Trogonidae	Trogon elegans	Gould	1834	Proc. Zool. Soc. London pt 1: 26	https://biodiversitylibrary.org/page/12859622										
8634	TROGONIFORMES	Trogonidae	Trogon elegans canescens	Van Rossem	1934	Bull. Mus. Comp. Zool. 77: 441	https://biodiversitylibrary.org/page/4297671										
8635	TROGONIFORMES	Trogonidae	Trogon elegans ambiguus	Gould	1835	"Monogr. Trogonidae pt 1 pl. 4, text"	https://biodiversitylibrary.org/page/52311526										
8636	TROGONIFORMES	Trogonidae	Trogon elegans elegans	Gould	1834	Proc. Zool. Soc. London pt 1: 26	https://biodiversitylibrary.org/page/12859622										
8637	TROGONIFORMES	Trogonidae	Trogon elegans lubricus	"Peters, JL"	1945	Check-list Birds World 5: 154	https://biodiversitylibrary.org/page/14480165										
8638	TROGONIFORMES	Trogonidae	Trogon elegans goldmani	Nelson	1898	Proc. Biol. Soc. Wash. 12: 8	https://biodiversitylibrary.org/page/3849872										
8639	TROGONIFORMES	Trogonidae	Trogon mexicanus	Swainson	1827	Philos. Mag. n.s. 1: 440	https://biodiversitylibrary.org/page/15530450										
8640	TROGONIFORMES	Trogonidae	Trogon mexicanus clarus	Griscom	1932	Proc. New Engl. Zool. Cl. 13: 57											
8641	TROGONIFORMES	Trogonidae	Trogon mexicanus mexicanus	Swainson	1827	Philos. Mag. n.s. 1: 440	https://biodiversitylibrary.org/page/15530450										
8642	TROGONIFORMES	Trogonidae	Trogon collaris	Vieillot	1817	Nouv. Dict. d'Hist. Nat. 8: 320	https://biodiversitylibrary.org/page/18035445										
8643	TROGONIFORMES	Trogonidae	Trogon collaris puella	Gould	1845	Proc. Zool. Soc. London pt 13: 18	https://biodiversitylibrary.org/page/12862514										
8644	TROGONIFORMES	Trogonidae	Trogon collaris underwoodi	Bangs	1908	Proc. New Engl. Zool. Cl. 4: 24	https://biodiversitylibrary.org/page/12606251										
8645	TROGONIFORMES	Trogonidae	Trogon collaris aurantiiventris	Gould	1856	Proc. Zool. Soc. London pt 24: 107	https://biodiversitylibrary.org/page/12860633										
8646	TROGONIFORMES	Trogonidae	Trogon collaris extimus	Griscom	1929	Bull. Mus. Comp. Zool. 69: 162	https://biodiversitylibrary.org/page/2774490										
8647	TROGONIFORMES	Trogonidae	Trogon collaris heothinus	Wetmore	1967	Proc. Biol. Soc. Wash. 80: 238	https://biodiversitylibrary.org/page/34589597										
8648	TROGONIFORMES	Trogonidae	Trogon collaris virginalis	Cabanis & Heine	1863	Mus. Hein. 4 (1): 173	https://biodiversitylibrary.org/page/49587636										
8649	TROGONIFORMES	Trogonidae	Trogon collaris subtropicalis	"Zimmer, JT"	1948	Am. Mus. Novit. 1380: 5	http://hdl.handle.net/2246/4380										
8650	TROGONIFORMES	Trogonidae	Trogon collaris exoptatus	Cabanis & Heine	1863	Mus. Hein. 4 (1): 179	https://biodiversitylibrary.org/page/49587642										
8651	TROGONIFORMES	Trogonidae	Trogon collaris collaris	Vieillot	1817	Nouv. Dict. d'Hist. Nat. 8: 320	https://biodiversitylibrary.org/page/18035445										
8652	TROGONIFORMES	Trogonidae	Trogon collaris castaneus	Spix	1824	Av. Sp. Nov. Brasil. 1: 48 pl. 37	https://biodiversitylibrary.org/page/41277645										
8653	TROGONIFORMES	Trogonidae	Trogon personatus	Gould	1842	Ann. Mag. Nat. Hist. (Ser. 1) 9: 237	https://biodiversitylibrary.org/page/2312676										
8654	TROGONIFORMES	Trogonidae	Trogon personatus sanctaemartae	"Zimmer, JT"	1948	Am. Mus. Novit. 1380: 13	http://hdl.handle.net/2246/4380										
8655	TROGONIFORMES	Trogonidae	Trogon personatus ptaritepui	"Zimmer, JT & Phelps"	1946	Am. Mus. Novit. 1312: 3	http://hdl.handle.net/2246/4451										
8656	TROGONIFORMES	Trogonidae	Trogon personatus duidae	Chapman	1929	Am. Mus. Novit. 380: 16	http://hdl.handle.net/2246/3988										
8657	TROGONIFORMES	Trogonidae	Trogon personatus roraimae	(Chapman)	1929	Am. Mus. Novit. 341: 3	http://hdl.handle.net/2246/4081										
8658	TROGONIFORMES	Trogonidae	Trogon personatus personatus	Gould	1842	Ann. Mag. Nat. Hist. (Ser. 1) 9: 237	https://biodiversitylibrary.org/page/2312676										
8659	TROGONIFORMES	Trogonidae	Trogon personatus assimilis	Gould	1846	Proc. Zool. Soc. London pt 14: 67	https://biodiversitylibrary.org/page/12862717										
8660	TROGONIFORMES	Trogonidae	Trogon personatus temperatus	(Chapman)	1923	Am. Mus. Novit. 96: 2	http://hdl.handle.net/2246/4598										
8661	TROGONIFORMES	Trogonidae	Trogon personatus heliothrix	Tschudi	1844	Arch. Naturgesch. 10: 300	https://biodiversitylibrary.org/page/13704203										
8662	TROGONIFORMES	Trogonidae	Trogon personatus submontanus	Todd	1943	Proc. Biol. Soc. Wash. 56: 8	https://biodiversitylibrary.org/page/34564522										
8663	TROGONIFORMES	Trogonidae	Apaloderma	Swainson	1833												
8664	TROGONIFORMES	Trogonidae	Apaloderma narina	(Stephens)	1815	Gen. Zool. 9 (1): 14	https://biodiversitylibrary.org/page/19631138										
8665	TROGONIFORMES	Trogonidae	Apaloderma narina constantia	Sharpe & Ussher	1872	Ibis (Ser. 3) 2: 181	https://biodiversitylibrary.org/page/8618141										
8666	TROGONIFORMES	Trogonidae	Apaloderma narina brachyurum	Chapin	1923	Am. Mus. Novit. 56: 4	http://hdl.handle.net/2246/4610										
8667	TROGONIFORMES	Trogonidae	Apaloderma narina narina	(Stephens)	1815	Gen. Zool. 9 (1): 14	https://biodiversitylibrary.org/page/19631138										
8668	TROGONIFORMES	Trogonidae	Apaloderma narina littorale	Van Someren	1931	Bull. B.O.C. 51: 80	https://biodiversitylibrary.org/page/40512709										
8669	TROGONIFORMES	Trogonidae	Apaloderma aequatoriale	Sharpe	1901	Bull. B.O.C. 12: 3	https://biodiversitylibrary.org/page/37116571										
8670	TROGONIFORMES	Trogonidae	Apaloderma vittatum	Shelley	1882	Proc. Zool. Soc. London (1882): 306	https://biodiversitylibrary.org/page/30825610										
8671	TROGONIFORMES	Trogonidae	Apalharpactes	Bonaparte	1854	Compt. Rend. 42: 955											
8672	TROGONIFORMES	Trogonidae	Apalharpactes reinwardtii	(Temminck)	1822	Pl. Col. livr. 21 pl. 124											
8673	TROGONIFORMES	Trogonidae	Apalharpactes mackloti	"(Müller, S)"	1836	Tijdschr. Nat. Gesch. Phys. 2: 336 pl. IV [=VIII] fig. 1											
8674	TROGONIFORMES	Trogonidae	Harpactes	Swainson	1833												
8675	TROGONIFORMES	Trogonidae	Harpactes fasciatus	(Pennant)	1769	Indn. Zool.: 4 pl. 5	https://biodiversitylibrary.org/page/56772642										
8676	TROGONIFORMES	Trogonidae	Harpactes fasciatus malabaricus	(Gould)	1834	Proc. Zool. Soc. London pt 1: 26	https://biodiversitylibrary.org/page/12859622										
8677	TROGONIFORMES	Trogonidae	Harpactes fasciatus legerli	Koelz	1939	Proc. Biol. Soc. Wash. 52: 79	https://biodiversitylibrary.org/page/34606428										
8678	TROGONIFORMES	Trogonidae	Harpactes fasciatus fasciatus	(Pennant)	1769	Indn. Zool.: 4 pl. 5	https://biodiversitylibrary.org/page/56772642										
8679	TROGONIFORMES	Trogonidae	Harpactes kasumba	(Raffles)	1822	Trans. Linn. Soc. London (Ser. 1) 13: 282	https://biodiversitylibrary.org/page/755028										
8680	TROGONIFORMES	Trogonidae	Harpactes kasumba kasumba	(Raffles)	1822	Trans. Linn. Soc. London (Ser. 1) 13: 282	https://biodiversitylibrary.org/page/755028										
8681	TROGONIFORMES	Trogonidae	Harpactes kasumba impavidus	(Chasen & Kloss)	1931	Bull. Raffles Mus. no. 5: 84											
8682	TROGONIFORMES	Trogonidae	Harpactes diardii	(Temminck)	1832	Pl. Col. livr. 91 pl. 541											
8683	TROGONIFORMES	Trogonidae	Harpactes diardii sumatranus	"Blasius, W"	1896	Mitt. Geogr. Ges. Naturhist. Mus. Lubeck (2): 95	https://biodiversitylibrary.org/page/32048515										
8684	TROGONIFORMES	Trogonidae	Harpactes diardii diardii	(Temminck)	1832	Pl. Col. livr. 91 pl. 541											
8685	TROGONIFORMES	Trogonidae	Harpactes ardens	(Temminck)	1826	Pl. Col. livr. 68 pl. 404											
8686	TROGONIFORMES	Trogonidae	Harpactes ardens herberti	Parkes	1970	Nat. Hist. Bull. Siam. Soc. 23: 351											
8687	TROGONIFORMES	Trogonidae	Harpactes ardens luzoniensis	Rand & Rabor	1952	Nat. Hist. Misc. [Chicago] no. 100: 2											
8688	TROGONIFORMES	Trogonidae	Harpactes ardens minor	Manuel	1958	Philip. J. Sci. 86: 3											
8689	TROGONIFORMES	Trogonidae	Harpactes ardens linae	Rand & Rabor	1959	Fieldiana Zool. 39: 276	https://biodiversitylibrary.org/page/4259931										
8690	TROGONIFORMES	Trogonidae	Harpactes ardens ardens	(Temminck)	1826	Pl. Col. livr. 68 pl. 404											
8691	TROGONIFORMES	Trogonidae	Harpactes whiteheadi	Sharpe	1888	Ibis (Ser. 5) 6: 395 pl. 12	https://biodiversitylibrary.org/page/16280147										
8692	TROGONIFORMES	Trogonidae	Harpactes orrhophaeus	(Cabanis & Heine)	1863	Mus. Hein. 4 (1): 156	https://biodiversitylibrary.org/page/49587619										
8693	TROGONIFORMES	Trogonidae	Harpactes orrhophaeus orrhophaeus	(Cabanis & Heine)	1863	Mus. Hein. 4 (1): 156	https://biodiversitylibrary.org/page/49587619										
8694	TROGONIFORMES	Trogonidae	Harpactes orrhophaeus vidua	Ogilvie-Grant	1892	Cat. Birds Brit. Mus. 17: 501	https://biodiversitylibrary.org/page/8327259										
8695	TROGONIFORMES	Trogonidae	Harpactes duvaucelii	(Temminck)	1824	Pl. Col. livr. 49 pl. 291											
8696	TROGONIFORMES	Trogonidae	Harpactes oreskios	(Temminck)	1823	Pl. Col. livr. 31 pl. 181											
8697	TROGONIFORMES	Trogonidae	Harpactes oreskios stellae	Deignan	1941	Auk 58: 397	https://sora.unm.edu/sites/default/files/journals/auk/v058n03/p0396-p0398.pdf										
8698	TROGONIFORMES	Trogonidae	Harpactes oreskios uniformis	(Robinson)	1917	J. Fed. Malay St. Mus. 7: 149	https://biodiversitylibrary.org/page/19063892										
8699	TROGONIFORMES	Trogonidae	Harpactes oreskios oreskios	(Temminck)	1823	Pl. Col. livr. 31 pl. 181											
8700	TROGONIFORMES	Trogonidae	Harpactes oreskios dulitensis	Ogilvie-Grant	1892	Cat. Birds Brit. Mus. 17: 502	https://biodiversitylibrary.org/page/8327260										
8701	TROGONIFORMES	Trogonidae	Harpactes oreskios nias	Meyer de Schauensee & Ripley	1940	Proc. Acad. Nat. Sci. Philadelphia 91 [1939]: 404	https://www.jstor.org/stable/4064295										
8702	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus	(Gould)	1834	Proc. Zool. Soc. London pt 1: 25	https://biodiversitylibrary.org/page/12859621										
8703	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus erythrocephalus	(Gould)	1834	Proc. Zool. Soc. London pt 1: 25	https://biodiversitylibrary.org/page/12859621										
8704	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus helenae	Mayr	1941	Ibis 81: 495											
8705	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus yamakanensis	Rickett	1899	Bull. B.O.C. 8: 48	https://biodiversitylibrary.org/page/32475684										
8706	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus intermedius	(Kinnear)	1925	Bull. B.O.C. 45: 105	https://biodiversitylibrary.org/page/40498950										
8707	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus annamensis	(Robinson & Kloss)	1919	Ibis (Ser. 11) 1: 424	https://biodiversitylibrary.org/page/16342691										
8708	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus klossi	(Robinson)	1915	Ibis (Ser. 10) 3: 735	https://biodiversitylibrary.org/page/8750527										
8709	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus chaseni	Riley	1934	Proc. Biol. Soc. Wash. 47: 115	https://biodiversitylibrary.org/page/34575365										
8710	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus hainanus	Ogilvie-Grant	1900	Bull. B.O.C. 10: 37	https://biodiversitylibrary.org/page/50788942										
8711	TROGONIFORMES	Trogonidae	Harpactes erythrocephalus flagrans	"(Müller, S)"	1836	Tijdschr. Nat. Gesch. Phys. 2: 338 pl. IV [=VIII] fig. 2											
8712	TROGONIFORMES	Trogonidae	Harpactes wardi	(Kinnear)	1927	Bull. B.O.C. 47: 112	https://biodiversitylibrary.org/page/40499125										
8713	BUCEROTIFORMES	Upupidae	Upupa	Linnaeus	1758												
8714	BUCEROTIFORMES	Upupidae	Upupa epops	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 117	https://biodiversitylibrary.org/page/727022										
8715	BUCEROTIFORMES	Upupidae	Upupa epops epops	Linnaeus	1758	Syst. Nat. (ed. 10) 1: 117	https://biodiversitylibrary.org/page/727022										
8716	BUCEROTIFORMES	Upupidae	Upupa epops ceylonensis	Reichenbach	1853	Handb. spec. Orn. (Icon. Syn. Av. no. 11): 320 pl. 595 fig. 4036											
8717	BUCEROTIFORMES	Upupidae	Upupa epops longirostris	Jerdon	1862	Birds India 1: 393	https://biodiversitylibrary.org/page/36722620										
8718	BUCEROTIFORMES	Upupidae	Upupa epops major	"Brehm, CL"	1855	Vollst. Vögelsang: 78	https://biodiversitylibrary.org/page/15642198										
8719	BUCEROTIFORMES	Upupidae	Upupa epops senegalensis	Swainson	1837	Birds W. Afr. 2: 114											
8720	BUCEROTIFORMES	Upupidae	Upupa epops waibeli	Reichenow	1913	Orn. Monatsb. 21: 8	https://biodiversitylibrary.org/page/8761348										
8721	BUCEROTIFORMES	Upupidae	Upupa africana	Bechstein	1811	Allg. Uebers. Vögel 4 1: 172	https://biodiversitylibrary.org/page/54265913										
8722	BUCEROTIFORMES	Upupidae	Upupa marginata	Cabanis & Heine	1860	"Mus. Hein. 2: 127, note"											
8723	BUCEROTIFORMES	Upupidae	Upupa antaios †	Olson	1975	Smiths. Contr. Paleo. 23: 32	https://biodiversitylibrary.org/page/58108218										
8724	BUCEROTIFORMES	Phoeniculidae	Phoeniculus	Jarocki	1821												
8725	BUCEROTIFORMES	Phoeniculidae	Phoeniculus castaneiceps	(Sharpe)	1871	Ibis (Ser. 3) 1: 414	https://biodiversitylibrary.org/page/8587924										
8726	BUCEROTIFORMES	Phoeniculidae	Phoeniculus castaneiceps castaneiceps	(Sharpe)	1871	Ibis (Ser. 3) 1: 414	https://biodiversitylibrary.org/page/8587924										
8727	BUCEROTIFORMES	Phoeniculidae	Phoeniculus castaneiceps brunneiceps	(Sharpe)	1903	Bull. B.O.C. 14: 19	https://biodiversitylibrary.org/page/37116811										
8728	BUCEROTIFORMES	Phoeniculidae	Phoeniculus bollei	(Hartlaub)	1858	J. für Orn. 6: 445	https://biodiversitylibrary.org/page/13947095										
8729	BUCEROTIFORMES	Phoeniculidae	Phoeniculus bollei bollei	(Hartlaub)	1858	J. für Orn. 6: 445	https://biodiversitylibrary.org/page/13947095										
8730	BUCEROTIFORMES	Phoeniculidae	Phoeniculus bollei jacksoni	(Sharpe)	1890	Ann. Mag. Nat. Hist. (Ser. 6) 6: 503	https://biodiversitylibrary.org/page/51276212										
8731	BUCEROTIFORMES	Phoeniculidae	Phoeniculus bollei okuensis	Serle	1949	Bull. B.O.C. 69: 51	https://biodiversitylibrary.org/page/40588203										
8732	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus	"(Miller, JF)"	1784	Icon. Anim. pt 9 pl. 52	https://biodiversitylibrary.org/page/49649936										
8733	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus senegalensis	(Vieillot)	1822	Tabl. Encyc. Meth. Orn. 2: 580	https://biodiversitylibrary.org/page/51116937										
8734	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus guineensis	(Reichenow)	1902	Orn. Monatsb. 10: 79	https://biodiversitylibrary.org/page/32583852										
8735	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus niloticus	(Neumann)	1903	Orn. Monatsb. 11: 181	https://biodiversitylibrary.org/page/32586558										
8736	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus marwitzi	(Reichenow)	1906	Orn. Monatsb. 14: 171	https://biodiversitylibrary.org/page/8766677										
8737	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus angolensis	(Reichenow)	1902	Vog. Afr. 2: 339	https://biodiversitylibrary.org/page/13795091										
8738	BUCEROTIFORMES	Phoeniculidae	Phoeniculus purpureus purpureus	"(Miller, JF)"	1784	Icon. Anim. pt 9 pl. 52	https://biodiversitylibrary.org/page/49649936										
8739	BUCEROTIFORMES	Phoeniculidae	Phoeniculus somaliensis	(Ogilvie-Grant)	1901	Bull. B.O.C. 12: 38	https://biodiversitylibrary.org/page/37116608										
8740	BUCEROTIFORMES	Phoeniculidae	Phoeniculus somaliensis abyssinicus	(Neumann)	1903	Orn. Monatsb. 11: 181	https://biodiversitylibrary.org/page/32586558										
8741	BUCEROTIFORMES	Phoeniculidae	Phoeniculus somaliensis somaliensis	(Ogilvie-Grant)	1901	Bull. B.O.C. 12: 38	https://biodiversitylibrary.org/page/37116608										
8742	BUCEROTIFORMES	Phoeniculidae	Phoeniculus somaliensis neglectus	(Neumann)	1905	J. für Orn. 53: 194	https://biodiversitylibrary.org/page/34548784										
8743	BUCEROTIFORMES	Phoeniculidae	Phoeniculus damarensis	(Ogilvie-Grant)	1901	Bull. B.O.C. 12: 37	https://biodiversitylibrary.org/page/37116607										
8744	BUCEROTIFORMES	Phoeniculidae	Phoeniculus granti	(Neumann)	1903	Orn. Monatsb. 11: 182	https://biodiversitylibrary.org/page/32586559										
8745	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus	Jardine	1828												
8746	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus aterrimus	(Stephens)	1826	Gen. Zool. 14 (1): 257	https://biodiversitylibrary.org/page/46394075										
8747	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus aterrimus aterrimus	(Stephens)	1826	Gen. Zool. 14 (1): 257	https://biodiversitylibrary.org/page/46394075										
8748	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus aterrimus emini	(Neumann)	1905	J. für Orn. 53: 197	https://biodiversitylibrary.org/page/34548787										
8749	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus aterrimus notatus	(Salvin)	1892	"Cat. Birds Brit. Mus. 16: 21, 22"	https://biodiversitylibrary.org/page/8347823										
8750	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus aterrimus anchietae	(Barboza du Bocage)	1892	J. Sci. Math. Phys. Nat. Lisboa (2) 2: 254	https://biodiversitylibrary.org/page/39321833										
8751	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus cyanomelas	(Vieillot)	1819	Nouv. Dict. d'Hist. Nat. 28: 165	https://biodiversitylibrary.org/page/19430122										
8752	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus cyanomelas schalowi	Neumann	1900	J. für Orn. (Ser. 5) 48: 221	https://biodiversitylibrary.org/page/46043373										
8753	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus cyanomelas cyanomelas	(Vieillot)	1819	Nouv. Dict. d'Hist. Nat. 28: 165	https://biodiversitylibrary.org/page/19430122										
8754	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus minor	(Rüppell)	1845	"Systemat. Uebers. Vog. N.-O. Afr.: 25, 28 pl. 8 8"	https://biodiversitylibrary.org/page/35997929										
8755	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus minor minor	(Rüppell)	1845	"Systemat. Uebers. Vog. N.-O. Afr.: 25, 28 pl. 8 8"	https://biodiversitylibrary.org/page/35997929										
8756	BUCEROTIFORMES	Phoeniculidae	Rhinopomastus minor cabanisi	(de Filippi)	1853	Rev. Mag. Zool. (Ser. 2) 5: 289	https://biodiversitylibrary.org/page/13711797										
8757	BUCEROTIFORMES	Bucorvidae	Bucorvus	"Lesson, R"	1830												
8758	BUCEROTIFORMES	Bucorvidae	Bucorvus abyssinicus	(Boddaert)	1783	Table Planches Enlum.: 48	https://biodiversitylibrary.org/page/27822668										
8759	BUCEROTIFORMES	Bucorvidae	Bucorvus leadbeateri	(Vigors)	1825	"Trans. Linn. Soc. London (Ser. 1) 14: 460, note"	https://biodiversitylibrary.org/page/752838										
8760	BUCEROTIFORMES	Bucerotidae	Tockus	"Lesson, R"	1830												
8761	BUCEROTIFORMES	Bucerotidae	Tockus ruahae	"Kemp, A & Delport"	2002	Ann. Transvaal Mus. 39: 4											
8762	BUCEROTIFORMES	Bucerotidae	Tockus kempi	Tréca & Érard	2000	Ostrich 71: 366											
8763	BUCEROTIFORMES	Bucerotidae	Tockus damarensis	(Shelley)	1888	"Ibis (Ser. 5) 6: 58, 66"	https://biodiversitylibrary.org/page/16279810										
8764	BUCEROTIFORMES	Bucerotidae	Tockus rufirostris	(Sundevall)	1850	Öfver. Kongl. Vet-akad. forh. 7: 108											
8765	BUCEROTIFORMES	Bucerotidae	Tockus erythrorhynchus	(Temminck)	1823	Pl. Col. livr. 36 species 19											
8766	BUCEROTIFORMES	Bucerotidae	Tockus monteiri	Hartlaub	1865	Proc. Zool. Soc. London (1865): 87 pl. 5	https://biodiversitylibrary.org/page/28497016										
8767	BUCEROTIFORMES	Bucerotidae	Tockus deckeni	(Cabanis)	1868	J. für Orn. (Ser. 2)  16: 413	https://biodiversitylibrary.org/page/33009997										
8768	BUCEROTIFORMES	Bucerotidae	Tockus jacksoni	(Ogilvie-Grant)	1891	Ibis (Ser. 6) 3: 127	https://biodiversitylibrary.org/page/16275593										
8769	BUCEROTIFORMES	Bucerotidae	Tockus leucomelas	"(Lichtenstein, MHK)"	1842	Verz. Samml. Vog. Kaffernl.: 17	https://biodiversitylibrary.org/page/29119841										
8770	BUCEROTIFORMES	Bucerotidae	Tockus leucomelas elegans	Hartlaub	1865	Proc. Zool. Soc. London (1865): 86 pl. 4	https://biodiversitylibrary.org/page/28497009										
8771	BUCEROTIFORMES	Bucerotidae	Tockus leucomelas leucomelas	"(Lichtenstein, MHK)"	1842	Verz. Samml. Vog. Kaffernl.: 17	https://biodiversitylibrary.org/page/29119841										
8772	BUCEROTIFORMES	Bucerotidae	Tockus flavirostris	(Rüppell)	1835	Neue Wirbelth. Vog.: 6 pl. 2 fig. 2	https://biodiversitylibrary.org/page/37140094										
8773	BUCEROTIFORMES	Bucerotidae	Lophoceros	Hemprich & Ehrenberg	1833												
8774	BUCEROTIFORMES	Bucerotidae	Lophoceros bradfieldi	(Roberts)	1930	Ostrich 1: 65											
8775	BUCEROTIFORMES	Bucerotidae	Lophoceros alboterminatus	Büttikofer	1889	Notes Leyden Mus. 11: 67	https://biodiversitylibrary.org/page/9636980										
8776	BUCEROTIFORMES	Bucerotidae	Lophoceros fasciatus	(Shaw)	1812	Gen. Zool. 8 (1): 34	https://biodiversitylibrary.org/page/46394778										
8778	BUCEROTIFORMES	Bucerotidae	Lophoceros fasciatus semifasciatus	(Hartlaub)	1855	J. für Orn. 3: 356	https://biodiversitylibrary.org/page/13947514										
8777	BUCEROTIFORMES	Bucerotidae	Lophoceros fasciatus fasciatus	(Shaw)	1812	Gen. Zool. 8 (1): 34	https://biodiversitylibrary.org/page/46394778										
8779	BUCEROTIFORMES	Bucerotidae	Lophoceros hemprichii	(Ehrenberg)	1833	Symb. Phys. Aves sig. aa											
8780	BUCEROTIFORMES	Bucerotidae	Lophoceros nasutus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 154	https://biodiversitylibrary.org/page/42946350										
8781	BUCEROTIFORMES	Bucerotidae	Lophoceros nasutus nasutus	(Linnaeus)	1766	Syst. Nat. (ed. 12) 1: 154	https://biodiversitylibrary.org/page/42946350										
8782	BUCEROTIFORMES	Bucerotidae	Lophoceros nasutus epirhinus	(Sundevall)	1850	Öfver. Kongl. Vet-akad. forh. 7: 108											
8783	BUCEROTIFORMES	Bucerotidae	Lophoceros camurus	(Cassin)	1857	Proc. Acad. Nat. Sci. Philadelphia 8: 319	https://biodiversitylibrary.org/page/1935375										
8784	BUCEROTIFORMES	Bucerotidae	Lophoceros pallidirostris	(Hartlaub & Finsch)	1870	Vog. Ost.-Afr.: 871	https://biodiversitylibrary.org/page/14000474										
8785	BUCEROTIFORMES	Bucerotidae	Lophoceros pallidirostris pallidirostris	(Hartlaub & Finsch)	1870	Vog. Ost.-Afr.: 871	https://biodiversitylibrary.org/page/14000474										
8786	BUCEROTIFORMES	Bucerotidae	Lophoceros pallidirostris neumanni	Reichenow	1894	Vog. Deutsch Ost Afrikas: 128	https://biodiversitylibrary.org/page/13208374										
8787	BUCEROTIFORMES	Bucerotidae	Bycanistes	Cabanis & Heine	1860												
8788	BUCEROTIFORMES	Bucerotidae	Bycanistes fistulator	(Cassin)	1850	Proc. Acad. Nat. Sci. Philadelphia 5: 68	https://biodiversitylibrary.org/page/1642876										
8789	BUCEROTIFORMES	Bucerotidae	Bycanistes fistulator fistulator	(Cassin)	1850	Proc. Acad. Nat. Sci. Philadelphia 5: 68	https://biodiversitylibrary.org/page/1642876										
8790	BUCEROTIFORMES	Bucerotidae	Bycanistes fistulator sharpii	"(Elliot, DG)"	1873	Ibis (Ser. 3) 3: 177	https://biodiversitylibrary.org/page/16518250										
8791	BUCEROTIFORMES	Bucerotidae	Bycanistes fistulator duboisi	"Sclater, WL"	1922	Bull. B.O.C. 42: 45	https://biodiversitylibrary.org/page/32428461										
8792	BUCEROTIFORMES	Bucerotidae	Bycanistes bucinator	(Temminck)	1824	Pl. Col. livr. 48 pl. 284											
8793	BUCEROTIFORMES	Bucerotidae	Bycanistes cylindricus	(Temminck)	1831	Pl. Col. livr. 88 pl. 521 fig. 2											
8794	BUCEROTIFORMES	Bucerotidae	Bycanistes albotibialis	(Cabanis & Reichenow)	1877	J. für Orn. (Ser. 4) 25: 103	https://biodiversitylibrary.org/page/32880072										
8795	BUCEROTIFORMES	Bucerotidae	Bycanistes subcylindricus	"(Sclater, PL)"	1871	Proc. Zool. Soc. London (1870): 668 pl. 39	https://biodiversitylibrary.org/page/28555542										
8796	BUCEROTIFORMES	Bucerotidae	Bycanistes subcylindricus subcylindricus	"(Sclater, PL)"	1871	Proc. Zool. Soc. London (1870): 668 pl. 39	https://biodiversitylibrary.org/page/28555542										
8797	BUCEROTIFORMES	Bucerotidae	Bycanistes subcylindricus subquadratus	Cabanis & Schutt	1881	J. für Orn. (Ser. 4) 28: 350 pl.1	https://biodiversitylibrary.org/page/32706690										
